2;49;2;10;63;20140108;D004;0
1;49;2;20;86;20140108;D004;0
1;49;3;0;85;20140108;D004;0
2;49;3;10;64;20140108;D004;0
1;49;3;20;87;20140108;D004;0
3;49;4;0;64;20140108;D004;0
0;49;4;5;0;20140108;D004;0
3;49;4;10;58;20140108;D004;0
3;49;4;12;60;20140108;D004;0
0;49;4;13;0;20140108;D004;0
0;49;4;14;0;20140108;D004;0
3;49;4;20;62;20140108;D004;0
0;49;4;30;0;20140108;D004;0
0;49;4;51;0;20140108;D004;0
0;49;4;52;0;20140108;D004;0
0;49;4;53;0;20140108;D004;0
0;49;4;54;0;20140108;D004;0
0;49;4;55;0;20140108;D004;0
3;49;5;0;65;20140108;D004;0
0;49;5;5;0;20140108;D004;0
3;49;5;10;59;20140108;D004;0
3;49;5;12;61;20140108;D004;0
3;49;5;20;63;20140108;D004;0
0;80;0;10;0;20140108;D004;0
0;80;0;20;0;20140108;D004;0
0;80;0;30;0;20140108;D004;0
0;80;0;40;0;20140108;D004;0
0;80;0;50;0;20140108;D004;0
0;80;0;60;0;20140108;D004;0
0;80;0;70;0;20140108;D004;0
0;80;1;0;0;20140108;D004;0
0;80;1;2;0;20140108;D004;0
0;80;1;3;0;20140108;D004;0
0;80;1;4;0;20140108;D004;0
0;80;1;5;0;20140108;D004;0
0;80;1;6;0;20140108;D004;0
0;80;1;7;0;20140108;D004;0
0;80;1;8;0;20140108;D004;0
0;80;1;9;0;20140108;D004;0
0;80;1;10;0;20140108;D004;0
0;80;1;11;0;20140108;D004;0
0;80;1;12;0;20140108;D004;0
0;80;1;13;0;20140108;D004;0
0;80;1;14;0;20140108;D004;0
0;80;1;15;0;20140108;D004;0
0;80;1;16;0;20140108;D004;0
0;80;1;17;0;20140108;D004;0
0;80;1;18;0;20140108;D004;0
0;80;1;19;0;20140108;D004;0
0;80;1;20;0;20140108;D004;0
0;80;1;21;0;20140108;D004;0
0;80;1;22;0;20140108;D004;0
0;80;1;23;0;20140108;D004;0
0;80;1;24;0;20140108;D004;0
0;80;1;25;0;20140108;D004;0
0;80;1;26;0;20140108;D004;0
0;80;1;27;0;20140108;D004;0
0;80;1;28;0;20140108;D004;0
0;80;1;29;0;20140108;D004;0
0;80;1;30;0;20140108;D004;0
0;80;1;31;0;20140108;D004;0
0;80;1;32;0;20140108;D004;0
0;80;1;33;0;20140108;D004;0
0;80;1;34;0;20140108;D004;0
0;80;1;35;0;20140108;D004;0
0;80;1;36;0;20140108;D004;0
0;80;1;37;0;20140108;D004;0
0;80;1;38;0;20140108;D004;0
0;80;1;39;0;20140108;D004;0
